Beverage_ID,Beverage_Name,Category,Size,Hot_Cold,Ingredients,Milk_Type,Espresso_Shots,Syrup,Toppings,Sweetness_Level,Caffeine_mg,Calories,Sugar_g,Protein_g,Fat_g,Price_USD,Price_INR,Customer_Rating,Number_of_Orders,Popularity,Seasonal,Vegan,Vegetarian,Contains_Dairy,Contains_Nuts,Gluten_Free,Recommended_With,Best_Time,Flavor_Profile,Temperature,Country_Availability
SB01246,Matcha Macchiato,Macchiato,Venti,Hot,"A handcrafted Matcha Macchiato prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Soy,2,Classic,Chocolate Shavings,Medium,70,636,12,9.0,4.4,5.72,486.2,3.7,29961,High,No,No,Yes,No,Yes,Yes,Sandwich,Morning,Bold,Hot,Japan
SB01247,Chai Cappuccino,Cappuccino,Tall,Cold,"A handcrafted Chai Cappuccino prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Coconut,4,Classic,Chocolate Shavings,High,124,485,37,8.8,12.6,2.63,223.55,3.5,44067,Very High,No,No,Yes,No,No,Yes,Blueberry Muffin,Evening,Nutty,Cold,USA
SB01248,Hazelnut Mocha,Mocha,Tall,Cold,"A handcrafted Hazelnut Mocha prepared with premium Starbucks-style coffee or tea, whole milk, classic syrup and carefully balanced flavors.",Almond,2,Toffee Nut,Chocolate Shavings,High,64,336,20,14.1,18.4,5.88,499.8,4.5,26557,High,No,No,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Creamy,Cold,USA
SB01249,Java Chip Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Java Chip Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Soy,3,Caramel,Chocolate Shavings,High,177,630,59,6.3,6.4,6.47,549.95,4.1,48998,Very High,Yes,Yes,Yes,No,Yes,No,Blueberry Muffin,Evening,Nutty,Hot,Canada
SB01250,Classic Macchiato,Macchiato,Tall,Hot,"A handcrafted Classic Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Oat,2,Hazelnut,Caramel Drizzle,Medium,143,130,29,19.7,16.7,7.65,650.25,4.3,11685,Medium,Yes,Yes,Yes,Yes,No,No,Blueberry Muffin,Evening,Fruity,Hot,UK
SB01251,Vanilla Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Vanilla Cold Brew prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Whole,1,Hazelnut,None,Medium,14,415,5,6.8,21.2,4.37,371.45,3.6,18984,Medium,No,Yes,Yes,Yes,Yes,No,Cookie,Evening,Sweet,Cold,Canada
SB01252,Chai Refresher,Refresher,Venti,Cold,"A handcrafted Chai Refresher prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Oat,3,None,Chocolate Shavings,Low,101,152,29,3.1,12.8,6.97,592.45,4.4,6756,Low,No,Yes,Yes,Yes,No,Yes,Cheesecake,Evening,Sweet,Cold,Japan
SB01253,Vanilla Mocha,Mocha,Grande,Hot,"A handcrafted Vanilla Mocha prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Coconut,0,Vanilla,Caramel Drizzle,High,272,626,25,16.4,28.0,7.52,639.2,4.0,46465,Very High,No,Yes,Yes,Yes,No,Yes,Cheesecake,Morning,Fruity,Hot,India
SB01254,Caramel Refresher,Refresher,Venti,Cold,"A handcrafted Caramel Refresher prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Whole,3,Hazelnut,Whipped Cream,Low,280,329,59,18.3,8.6,3.59,305.15,4.8,8801,Low,Yes,No,Yes,No,Yes,Yes,Blueberry Muffin,Evening,Chocolatey,Cold,Canada
SB01255,Classic Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Classic Frappuccino prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Coconut,0,Hazelnut,Chocolate Shavings,Low,9,597,24,18.4,18.0,3.87,328.95,4.9,887,Low,No,Yes,Yes,No,No,Yes,Croissant,Morning,Sweet,Cold,Global
SB01256,Matcha Mocha,Mocha,Tall,Hot,"A handcrafted Matcha Mocha prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Soy,2,None,Whipped Cream,Medium,286,528,34,1.0,15.9,5.32,452.2,4.0,21407,Medium,Yes,No,Yes,No,Yes,Yes,Croissant,Afternoon,Sweet,Hot,USA
SB01257,Caramel Refresher,Refresher,Grande,Cold,"A handcrafted Caramel Refresher prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Oat,0,Hazelnut,Whipped Cream,High,178,535,2,3.0,28.6,6.37,541.45,4.9,9235,Low,Yes,Yes,Yes,No,Yes,Yes,Cookie,Evening,Sweet,Cold,UK
SB01258,Classic Latte,Latte,Venti,Hot,"A handcrafted Classic Latte prepared with premium Starbucks-style coffee or tea, soy milk, hazelnut syrup and carefully balanced flavors.",Oat,2,Vanilla,None,High,212,165,14,14.9,13.8,6.83,580.55,4.6,28903,High,No,No,Yes,Yes,No,Yes,Sandwich,Evening,Fruity,Hot,USA
SB01259,Vanilla Cold Brew,Cold Brew,Venti,Cold,"A handcrafted Vanilla Cold Brew prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Oat,2,None,Chocolate Shavings,High,213,249,17,2.0,12.9,4.41,374.85,5.0,6095,Low,No,Yes,Yes,Yes,Yes,No,Sandwich,Evening,Chocolatey,Cold,India
SB01260,Mocha Refresher,Refresher,Tall,Cold,"A handcrafted Mocha Refresher prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Oat,4,Vanilla,Chocolate Shavings,Medium,102,20,44,19.9,15.8,4.03,342.55,4.5,12003,Medium,No,Yes,Yes,No,Yes,No,Croissant,Evening,Creamy,Cold,Japan
SB01261,Matcha Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Matcha Frappuccino prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Soy,1,Caramel,Caramel Drizzle,Medium,56,337,39,3.4,8.8,8.43,716.55,4.2,19546,Medium,No,Yes,Yes,Yes,No,Yes,Cookie,Morning,Chocolatey,Cold,UK
SB01262,Mango Americano,Americano,Grande,Hot,"A handcrafted Mango Americano prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Soy,2,Classic,Chocolate Shavings,Medium,176,480,47,19.4,3.2,3.23,274.55,4.1,14717,Medium,Yes,No,Yes,No,No,Yes,Croissant,Morning,Nutty,Hot,USA
SB01263,Matcha Macchiato,Macchiato,Venti,Cold,"A handcrafted Matcha Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Soy,3,Caramel,Whipped Cream,High,132,523,59,10.9,18.1,4.38,372.3,4.7,40824,Very High,Yes,Yes,Yes,Yes,No,Yes,Sandwich,Morning,Bold,Cold,Global
SB01264,Strawberry Refresher,Refresher,Grande,Cold,"A handcrafted Strawberry Refresher prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Oat,1,Caramel,Chocolate Shavings,Low,206,629,66,20.0,8.5,7.24,615.4,3.7,15794,Medium,Yes,Yes,Yes,No,No,No,Sandwich,Morning,Nutty,Cold,Japan
SB01265,Mocha Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Soy,2,Vanilla,None,High,284,468,61,3.4,28.5,3.82,324.7,4.8,41921,Very High,No,Yes,Yes,Yes,Yes,Yes,Cookie,Morning,Fruity,Cold,Japan
SB01266,Mango Refresher,Refresher,Grande,Cold,"A handcrafted Mango Refresher prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Oat,1,Classic,None,Medium,52,590,1,10.0,25.2,5.59,475.15,3.9,44339,Very High,Yes,No,Yes,No,No,Yes,Cheesecake,Afternoon,Creamy,Cold,UK
SB01267,Hazelnut Flat White,Flat White,Tall,Hot,"A handcrafted Hazelnut Flat White prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Skim,2,Vanilla,Chocolate Shavings,High,108,292,61,9.8,7.3,3.69,313.65,4.4,18647,Medium,No,Yes,Yes,Yes,No,Yes,Cookie,Morning,Creamy,Hot,Japan
SB01268,Vanilla Macchiato,Macchiato,Grande,Cold,"A handcrafted Vanilla Macchiato prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Coconut,3,Vanilla,Caramel Drizzle,High,3,102,21,16.8,4.6,7.17,609.45,4.1,29457,High,No,No,Yes,Yes,No,Yes,Cookie,Morning,Chocolatey,Cold,Canada
SB01269,Mocha Americano,Americano,Venti,Cold,"A handcrafted Mocha Americano prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Oat,4,Classic,Caramel Drizzle,Low,293,142,46,11.3,19.5,6.66,566.1,3.6,9921,Low,Yes,Yes,Yes,Yes,No,No,Croissant,Afternoon,Sweet,Cold,Global
SB01270,Mocha Flat White,Flat White,Grande,Cold,"A handcrafted Mocha Flat White prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Coconut,0,Caramel,None,Medium,262,486,36,12.7,18.6,5.26,447.1,4.7,10570,Medium,No,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Afternoon,Chocolatey,Cold,Japan
SB01271,Vanilla Cappuccino,Cappuccino,Tall,Cold,"A handcrafted Vanilla Cappuccino prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Soy,2,Classic,Chocolate Shavings,Medium,103,257,68,15.0,0.3,6.88,584.8,3.9,35485,High,No,Yes,Yes,No,No,No,Croissant,Afternoon,Nutty,Cold,USA
SB01272,Caramel Latte,Latte,Venti,Hot,"A handcrafted Caramel Latte prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Coconut,0,Classic,Caramel Drizzle,High,300,193,8,15.0,17.4,6.4,544.0,3.7,1458,Low,No,Yes,Yes,Yes,No,Yes,Cheesecake,Morning,Sweet,Hot,UK
SB01273,Matcha Flat White,Flat White,Tall,Cold,"A handcrafted Matcha Flat White prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Oat,2,Caramel,Chocolate Shavings,Low,300,547,66,13.0,17.8,3.09,262.65,4.2,14879,Medium,Yes,Yes,Yes,Yes,No,No,Blueberry Muffin,Evening,Chocolatey,Cold,India
SB01274,Classic Espresso,Espresso,Grande,Cold,"A handcrafted Classic Espresso prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Skim,1,Caramel,Whipped Cream,High,223,362,22,5.3,22.2,4.05,344.25,4.6,22197,Medium,Yes,No,Yes,No,Yes,No,Blueberry Muffin,Morning,Bold,Cold,Global
SB01275,White Mocha Refresher,Refresher,Venti,Cold,"A handcrafted White Mocha Refresher prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Coconut,0,Hazelnut,Whipped Cream,Medium,161,147,55,12.9,17.6,2.98,253.3,3.9,16939,Medium,Yes,No,Yes,Yes,No,Yes,Croissant,Afternoon,Nutty,Cold,UK
SB01276,Caramel Tea,Tea,Tall,Hot,"A handcrafted Caramel Tea prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Almond,2,Caramel,Caramel Drizzle,Medium,273,395,25,14.9,18.6,6.66,566.1,4.4,16104,Medium,Yes,Yes,Yes,Yes,Yes,Yes,Cheesecake,Evening,Nutty,Hot,USA
SB01277,Mocha Espresso,Espresso,Venti,Cold,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Oat,2,Toffee Nut,Whipped Cream,High,108,356,32,8.9,17.4,3.2,272.0,4.5,23278,Medium,No,Yes,Yes,No,Yes,Yes,Croissant,Morning,Bold,Cold,USA
SB01278,Vanilla Flat White,Flat White,Tall,Hot,"A handcrafted Vanilla Flat White prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Skim,0,Toffee Nut,None,Low,250,412,52,5.9,5.7,2.66,226.1,4.7,45554,Very High,No,Yes,Yes,No,Yes,No,Croissant,Afternoon,Creamy,Hot,Japan
SB01279,Strawberry Mocha,Mocha,Grande,Cold,"A handcrafted Strawberry Mocha prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Oat,0,Classic,Caramel Drizzle,Low,218,380,3,13.3,25.9,6.79,577.15,4.7,9471,Low,Yes,No,Yes,Yes,Yes,No,Cookie,Afternoon,Bold,Cold,USA
SB01280,Matcha Refresher,Refresher,Tall,Cold,"A handcrafted Matcha Refresher prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Whole,1,None,Chocolate Shavings,Low,128,256,20,19.8,28.8,7.17,609.45,4.4,27229,High,No,No,Yes,No,No,No,Croissant,Evening,Bold,Cold,India
SB01281,White Mocha Americano,Americano,Venti,Hot,"A handcrafted White Mocha Americano prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Skim,2,Classic,Chocolate Shavings,Low,11,637,53,13.1,4.4,4.37,371.45,4.4,24933,Medium,Yes,No,Yes,Yes,Yes,Yes,Sandwich,Afternoon,Sweet,Hot,Canada
SB01282,Strawberry Espresso,Espresso,Grande,Cold,"A handcrafted Strawberry Espresso prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Oat,1,None,Chocolate Shavings,High,299,615,7,10.2,0.3,5.5,467.5,3.6,11730,Medium,No,No,Yes,No,Yes,No,Sandwich,Afternoon,Chocolatey,Cold,USA
SB01283,Mango Cappuccino,Cappuccino,Grande,Hot,"A handcrafted Mango Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Skim,4,Caramel,None,Medium,81,426,56,16.6,11.4,6.97,592.45,4.9,9509,Low,No,Yes,Yes,Yes,Yes,Yes,Sandwich,Morning,Chocolatey,Hot,UK
SB01284,Classic Americano,Americano,Grande,Hot,"A handcrafted Classic Americano prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Almond,1,Caramel,Caramel Drizzle,Low,106,127,46,4.6,15.3,5.58,474.3,5.0,41772,Very High,No,Yes,Yes,No,No,Yes,Cookie,Evening,Creamy,Hot,Japan
SB01285,Hazelnut Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Hazelnut Frappuccino prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Soy,1,Toffee Nut,None,High,169,255,33,8.0,17.7,7.23,614.55,4.8,46632,Very High,Yes,No,Yes,Yes,Yes,No,Sandwich,Afternoon,Chocolatey,Cold,UK
SB01286,Strawberry Refresher,Refresher,Venti,Cold,"A handcrafted Strawberry Refresher prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Whole,1,Vanilla,Whipped Cream,Low,47,325,44,17.8,25.2,6.98,593.3,4.9,18068,Medium,No,No,Yes,Yes,Yes,Yes,Blueberry Muffin,Morning,Bold,Cold,USA
SB01287,Vanilla Macchiato,Macchiato,Venti,Cold,"A handcrafted Vanilla Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Skim,1,Caramel,Whipped Cream,Low,144,528,44,10.7,11.1,3.19,271.15,4.3,27987,High,Yes,Yes,Yes,Yes,Yes,Yes,Cookie,Evening,Fruity,Cold,USA
SB01288,Strawberry Latte,Latte,Tall,Cold,"A handcrafted Strawberry Latte prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Coconut,2,Caramel,Chocolate Shavings,High,221,578,22,7.4,9.9,7.76,659.6,4.8,48145,Very High,Yes,Yes,Yes,Yes,Yes,Yes,Cookie,Evening,Sweet,Cold,UK
SB01289,Classic Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Classic Cold Brew prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Whole,1,Caramel,Caramel Drizzle,High,66,267,4,13.9,8.0,4.88,414.8,3.8,34515,High,Yes,No,Yes,Yes,Yes,No,Cheesecake,Afternoon,Chocolatey,Cold,Japan
SB01290,Hazelnut Macchiato,Macchiato,Venti,Cold,"A handcrafted Hazelnut Macchiato prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Coconut,0,Hazelnut,Caramel Drizzle,Medium,32,499,59,13.8,23.0,5.88,499.8,3.9,46544,Very High,Yes,Yes,Yes,Yes,Yes,No,Croissant,Evening,Sweet,Cold,India
SB01291,Caramel Mocha,Mocha,Venti,Cold,"A handcrafted Caramel Mocha prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Whole,0,Hazelnut,Whipped Cream,Low,97,339,3,16.6,17.5,4.87,413.95,4.8,30701,High,No,No,Yes,No,No,No,Blueberry Muffin,Evening,Creamy,Cold,India
SB01292,White Mocha Cold Brew,Cold Brew,Tall,Cold,"A handcrafted White Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Almond,0,Caramel,None,High,280,627,22,14.8,25.2,3.69,313.65,4.9,9003,Low,No,Yes,Yes,No,No,No,Croissant,Morning,Chocolatey,Cold,UK
SB01293,Caramel Americano,Americano,Grande,Hot,"A handcrafted Caramel Americano prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Soy,3,None,Whipped Cream,Low,81,20,11,19.3,1.8,4.39,373.15,4.1,47540,Very High,No,No,Yes,Yes,Yes,No,Cookie,Evening,Fruity,Hot,Japan
SB01294,Mocha Cappuccino,Cappuccino,Grande,Hot,"A handcrafted Mocha Cappuccino prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Almond,0,Toffee Nut,None,High,292,604,42,3.8,10.6,7.91,672.35,4.2,10884,Medium,No,Yes,Yes,Yes,Yes,No,Cookie,Afternoon,Creamy,Hot,India
SB01295,White Mocha Cold Brew,Cold Brew,Grande,Cold,"A handcrafted White Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Almond,1,Hazelnut,Chocolate Shavings,Medium,138,207,33,11.8,22.3,8.33,708.05,4.9,8807,Low,No,Yes,Yes,Yes,Yes,Yes,Cheesecake,Morning,Sweet,Cold,India
SB01296,Matcha Flat White,Flat White,Tall,Hot,"A handcrafted Matcha Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Oat,4,None,Chocolate Shavings,Medium,199,224,14,9.2,23.2,4.7,399.5,4.6,20448,Medium,No,No,Yes,No,Yes,No,Blueberry Muffin,Morning,Sweet,Hot,UK
SB01297,Strawberry Espresso,Espresso,Grande,Hot,"A handcrafted Strawberry Espresso prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Whole,1,Caramel,None,Low,271,360,22,7.6,23.6,3.99,339.15,4.8,43952,Very High,No,No,Yes,Yes,No,No,Blueberry Muffin,Evening,Chocolatey,Hot,UK
SB01298,Caramel Refresher,Refresher,Venti,Cold,"A handcrafted Caramel Refresher prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Almond,3,Vanilla,None,Low,46,515,33,4.0,0.6,3.87,328.95,3.9,47152,Very High,Yes,No,Yes,Yes,No,Yes,Blueberry Muffin,Morning,Bold,Cold,India
SB01299,Strawberry Mocha,Mocha,Venti,Cold,"A handcrafted Strawberry Mocha prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Skim,3,Toffee Nut,Caramel Drizzle,High,150,114,33,15.2,17.5,3.87,328.95,4.0,6706,Low,No,Yes,Yes,No,Yes,Yes,Croissant,Morning,Bold,Cold,Canada
SB01300,White Mocha Espresso,Espresso,Venti,Hot,"A handcrafted White Mocha Espresso prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Skim,2,None,None,High,82,169,37,9.4,11.0,7.19,611.15,3.8,23897,Medium,Yes,No,Yes,Yes,No,Yes,Cheesecake,Evening,Fruity,Hot,India
SB01301,Matcha Refresher,Refresher,Tall,Cold,"A handcrafted Matcha Refresher prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Oat,2,Caramel,Chocolate Shavings,Medium,214,370,26,15.7,4.6,4.34,368.9,4.2,45733,Very High,Yes,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Morning,Creamy,Cold,Canada
SB01302,Vanilla Tea,Tea,Venti,Cold,"A handcrafted Vanilla Tea prepared with premium Starbucks-style coffee or tea, skim milk, toffee nut syrup and carefully balanced flavors.",Oat,1,Toffee Nut,Chocolate Shavings,High,2,584,17,17.5,17.0,3.31,281.35,4.9,27694,High,No,No,Yes,No,No,Yes,Blueberry Muffin,Evening,Bold,Cold,Global
SB01303,Caramel Latte,Latte,Tall,Hot,"A handcrafted Caramel Latte prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Soy,0,None,Caramel Drizzle,Low,233,614,3,13.4,8.0,3.73,317.05,3.9,24883,Medium,Yes,No,Yes,No,Yes,Yes,Cheesecake,Morning,Chocolatey,Hot,Japan
SB01304,Java Chip Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Java Chip Cold Brew prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Soy,4,Vanilla,Chocolate Shavings,High,290,479,56,3.6,18.3,5.75,488.75,3.8,14019,Medium,No,No,Yes,No,No,Yes,Croissant,Afternoon,Fruity,Cold,Global
SB01305,Classic Mocha,Mocha,Grande,Cold,"A handcrafted Classic Mocha prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Oat,1,Hazelnut,Whipped Cream,High,78,145,33,18.8,16.9,6.05,514.25,4.1,42304,Very High,No,Yes,Yes,Yes,Yes,No,Cheesecake,Afternoon,Chocolatey,Cold,UK
SB01306,White Mocha Espresso,Espresso,Grande,Hot,"A handcrafted White Mocha Espresso prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Whole,1,Caramel,None,High,209,345,68,3.0,25.7,5.62,477.7,4.6,43961,Very High,Yes,Yes,Yes,Yes,Yes,Yes,Cookie,Afternoon,Creamy,Hot,India
SB01307,Chai Macchiato,Macchiato,Tall,Cold,"A handcrafted Chai Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Skim,3,Vanilla,Whipped Cream,Low,5,275,52,5.4,14.0,4.76,404.6,4.8,17114,Medium,Yes,No,Yes,Yes,No,Yes,Blueberry Muffin,Afternoon,Bold,Cold,UK
SB01308,Mocha Latte,Latte,Venti,Hot,"A handcrafted Mocha Latte prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Skim,3,Vanilla,Chocolate Shavings,Medium,234,411,27,4.6,10.5,6.43,546.55,4.3,49239,Very High,No,No,Yes,No,Yes,No,Croissant,Afternoon,Nutty,Hot,Japan
